record_id,plant,line_id,machine_id,shift,operator_experience_years,material_batch,ambient_temp_c,ambient_humidity_pct,vibration_rms,pressure_bar,feed_rate_mm_s,laser_power_w,coolant_flow_l_min,thickness_mm,tensile_strength_mpa,surface_roughness_um,defect_flag,defect_type,rework_needed
3831,Plant_A,L1,M13,day,7.23,B025,16.55,49.0,0.814,5.421,30.17,370.5,8.58,1.145,562.33,1.422,0,none,0
3832,Plant_A,L2,M04,day,0.73,B060,22.1,20.1,0.881,4.566,28.56,349.1,6.48,1.18,576.59,2.213,0,none,0
3833,Plant_A,L2,M11,day,0.93,B091,22.05,37.1,1.161,5.092,21.08,352.6,8.86,1.295,557.35,1.604,0,none,0
3834,Plant_A,L4,M14,day,0.62,B080,25.69,53.6,1.522,4.541,24.98,370.3,8.03,1.255,547.15,2.298,0,none,0
3835,Plant_B,L4,M14,day,4.49,B018,23.76,43.3,1.235,4.468,28.89,397.6,8.3,1.055,554.08,2.275,0,none,0
3836,Plant_C,L2,M12,evening,5.63,B069,23.74,76.4,1.134,4.199,35.52,306.1,9.83,1.283,475.89,2.53,0,none,0
3837,Plant_A,L2,M13,evening,8.33,B047,28.01,40.1,1.025,4.156,19.18,310.0,9.88,1.236,545.68,2.207,0,none,0
3838,Plant_A,L4,M05,night,5.33,B048,18.88,22.9,1.036,6.725,22.2,324.0,11.2,1.206,560.08,1.995,0,none,0
3839,Plant_A,L4,M03,day,3.09,B062,27.11,53.7,1.172,5.584,23.15,371.3,7.9,1.264,574.19,2.725,0,none,0
3840,Plant_B,L3,M05,evening,5.14,B040,27.54,61.6,0.767,6.121,15.46,359.4,8.54,1.15,580.92,1.602,0,none,0
3841,Plant_B,L2,M06,day,2.92,B011,17.85,38.2,0.476,6.263,18.37,353.1,5.26,1.106,548.46,2.054,0,none,0
3842,Plant_A,L4,M07,evening,2.26,B042,24.04,64.2,0.393,5.924,21.89,298.9,7.4,1.049,509.1,2.83,0,none,0
3843,Plant_A,L3,M17,night,0.0,B095,20.3,56.8,1.031,5.105,15.77,349.8,5.25,1.119,533.18,1.996,0,none,0
3844,Plant_C,L3,M08,day,6.69,B010,21.69,63.7,1.01,6.711,20.7,329.6,7.69,1.096,507.72,2.26,0,none,0
3845,Plant_A,L1,M06,day,5.03,B132,24.02,40.5,0.704,4.769,27.03,332.3,9.89,1.208,581.63,2.196,0,none,0
3846,Plant_B,L3,M15,night,7.48,B015,27.81,53.0,0.653,5.553,21.68,316.1,5.78,1.103,538.68,2.157,0,none,0
3847,Plant_A,L3,M15,day,0.85,B082,20.51,53.2,0.785,5.688,22.84,356.2,6.81,1.19,505.63,2.503,0,none,0
3848,Plant_C,L2,M15,day,6.25,B041,20.28,33.2,0.923,4.161,22.85,305.4,8.16,1.145,529.44,2.254,0,none,0
3849,Plant_A,L3,M09,day,7.88,B035,18.3,59.2,0.541,5.276,23.07,314.0,7.58,1.316,523.61,2.0,0,none,0
3850,Plant_C,L2,M02,evening,4.76,B137,25.63,60.0,1.029,4.991,28.69,362.3,8.96,1.118,536.87,2.592,0,none,0
3851,Plant_C,L2,M07,evening,1.09,B020,23.3,67.1,1.221,5.3,23.16,268.2,10.46,1.182,449.42,2.424,0,none,0
3852,Plant_B,L1,M01,evening,9.68,B009,29.79,50.7,1.446,5.168,29.64,315.3,5.9,1.251,530.71,2.677,0,none,0
3853,Plant_C,L4,M12,day,4.54,B084,25.59,51.2,0.685,4.546,20.21,298.6,9.45,1.18,519.74,1.373,0,none,0
3854,Plant_A,L4,M08,night,1.75,B136,25.77,59.3,0.996,5.908,15.73,258.4,8.79,1.217,507.19,2.052,0,none,0
3855,Plant_B,L4,M15,evening,3.39,B004,17.99,60.9,0.727,4.929,20.75,372.4,8.25,1.154,515.48,2.806,0,none,0
3856,Plant_A,L2,M12,day,5.45,B039,22.06,50.9,0.634,4.426,29.53,415.4,8.02,1.098,577.32,1.818,0,none,0
3857,Plant_A,L1,M06,evening,8.67,B056,21.85,36.6,0.774,5.222,17.62,317.6,8.19,1.24,568.11,1.956,0,none,0
3858,Plant_A,L2,M04,evening,5.97,B009,25.04,54.2,0.88,4.986,16.72,357.4,7.91,1.255,600.3,2.081,0,none,0
3859,Plant_B,L1,M04,evening,1.8,B055,18.04,41.6,0.817,4.563,26.17,341.0,7.41,1.233,511.58,2.191,0,none,0
3860,Plant_B,L2,M07,day,5.52,B113,23.37,45.1,0.764,5.483,21.93,454.5,6.48,1.273,598.51,2.113,0,none,0
3861,Plant_A,L1,M11,day,6.13,B130,18.89,38.7,0.694,5.466,20.49,334.9,10.11,1.285,579.3,1.672,0,none,0
3862,Plant_A,L1,M15,night,9.83,B041,22.57,32.0,1.145,4.872,28.05,310.8,7.54,1.197,546.94,2.447,0,none,0
3863,Plant_C,L4,M06,day,5.02,B048,15.94,52.9,1.247,5.35,25.5,358.8,7.13,1.143,525.25,2.579,0,none,0
3864,Plant_B,L1,M11,night,4.48,B091,22.48,36.5,0.823,5.185,20.93,383.0,8.37,1.281,554.98,2.332,0,none,0
3865,Plant_A,L2,M18,evening,6.23,B034,16.8,61.2,1.05,6.386,11.79,301.4,5.53,1.187,541.75,2.827,0,none,0
3866,Plant_B,L1,M06,evening,8.41,B006,17.97,38.3,0.87,5.843,17.78,384.3,7.37,1.207,598.49,2.248,0,none,0
3867,Plant_B,L3,M18,evening,6.25,B071,22.3,59.4,0.822,5.489,18.84,369.3,8.92,1.186,590.66,1.993,0,none,0
3868,Plant_C,L1,M19,night,10.85,B145,21.29,55.7,0.758,6.309,10.38,312.8,6.72,1.21,560.54,2.03,0,none,0
3869,Plant_A,L3,M09,day,5.81,B070,23.56,65.9,0.828,5.364,16.09,307.2,8.37,1.147,547.6,2.12,0,none,0
3870,Plant_C,L3,M03,day,5.86,B067,23.85,57.5,1.002,3.904,18.82,364.1,8.54,1.133,587.19,2.744,0,none,0
3871,Plant_B,L1,M06,evening,5.43,B124,17.03,49.9,0.61,5.517,17.37,269.3,7.76,1.14,530.69,1.886,0,none,0
3872,Plant_B,L3,M19,day,4.93,B081,22.51,66.7,0.595,5.059,33.7,359.6,7.26,1.184,547.05,2.385,0,none,0
3873,Plant_B,L1,M04,evening,0.55,B008,21.04,66.2,0.523,4.547,29.12,348.7,7.75,1.264,550.52,2.268,0,none,0
3874,Plant_B,L3,M06,day,2.71,B029,24.25,60.7,1.19,6.462,21.56,340.6,10.78,1.071,540.63,1.93,0,none,0
3875,Plant_B,L1,M20,day,3.82,B020,13.75,30.2,0.962,5.821,18.51,347.8,4.83,1.083,545.62,1.867,0,none,0
3876,Plant_A,L1,M06,day,5.54,B009,19.12,62.6,0.75,5.934,20.34,299.7,9.67,1.174,506.56,2.834,0,none,0
3877,Plant_A,L4,M11,evening,11.28,B106,25.81,34.8,0.843,4.672,18.19,329.5,9.66,1.103,560.61,1.702,0,none,0
3878,Plant_A,L4,M20,night,4.77,B062,14.44,41.6,1.021,5.526,25.01,317.5,8.77,1.214,556.59,1.615,0,none,0
3879,Plant_A,L1,M02,night,1.81,B008,17.46,48.7,0.916,5.788,19.92,359.6,6.74,1.108,556.75,1.78,0,none,0
3880,Plant_A,L3,M19,evening,5.52,B118,26.94,51.2,1.045,5.291,25.55,253.0,7.86,1.221,548.58,2.408,0,none,0
3881,Plant_B,L3,M14,day,1.55,B146,17.24,58.4,0.575,5.391,20.13,287.3,7.7,1.198,502.17,2.296,0,none,0
3882,Plant_C,L2,M20,day,4.8,B071,25.12,75.5,0.454,6.102,27.44,343.3,8.81,1.154,547.16,2.4,0,none,0
3883,Plant_B,L2,M10,evening,5.8,B072,19.83,40.5,1.975,5.536,25.5,334.7,7.81,1.134,563.15,2.649,0,none,0
3884,Plant_A,L3,M18,day,0.0,B112,20.09,50.8,0.765,5.598,20.4,339.9,8.92,1.362,528.44,1.543,0,none,0
3885,Plant_A,L2,M06,evening,3.23,B007,26.07,25.4,1.142,5.119,22.31,338.6,6.42,1.167,530.48,2.457,0,none,0
3886,Plant_C,L1,M06,day,4.82,B118,19.19,61.2,0.946,5.754,24.14,286.6,7.81,1.274,521.76,2.271,0,none,0
3887,Plant_B,L1,M09,night,6.02,B103,20.07,55.2,0.971,5.361,17.87,320.3,8.69,1.124,542.52,2.232,0,none,0
3888,Plant_C,L1,M08,evening,9.6,B118,19.39,40.8,1.957,3.832,22.85,399.3,6.3,1.184,643.95,2.653,0,none,0
3889,Plant_C,L4,M11,evening,0.79,B052,22.19,51.6,0.867,4.706,21.99,345.9,7.84,1.28,497.7,1.891,0,none,0
3890,Plant_A,L4,M16,night,10.7,B043,17.57,50.1,1.358,5.836,24.24,390.7,8.09,1.221,628.92,2.393,0,none,0
3891,Plant_A,L2,M10,day,3.58,B025,11.78,63.5,1.021,4.946,14.35,340.7,7.49,1.131,556.01,2.089,0,none,0
3892,Plant_A,L3,M07,evening,5.31,B143,28.25,21.0,0.905,5.64,26.75,342.5,9.93,1.207,562.07,1.841,0,none,0
3893,Plant_B,L3,M18,day,4.9,B079,16.4,47.1,0.845,6.019,22.08,314.5,6.29,1.235,525.65,1.649,0,none,0
3894,Plant_A,L2,M18,day,7.15,B018,19.95,33.2,1.437,5.792,25.08,378.9,8.93,1.204,568.97,2.329,0,none,0
3895,Plant_B,L3,M14,evening,4.49,B009,20.57,47.5,0.947,5.395,17.97,325.6,7.16,1.052,516.71,1.975,0,none,0
3896,Plant_C,L3,M06,day,6.38,B081,19.68,41.7,1.072,5.198,15.0,328.5,9.57,1.194,532.36,1.433,0,none,0
3897,Plant_B,L3,M17,night,7.77,B127,10.0,58.3,0.673,5.771,15.29,313.1,7.84,1.189,550.2,2.167,0,none,0
3898,Plant_B,L3,M20,evening,11.75,B097,19.15,51.2,0.599,4.964,21.23,383.2,7.78,1.241,612.37,1.869,0,none,0
3899,Plant_B,L2,M18,day,0.0,B139,24.23,59.6,1.571,5.345,23.14,315.6,8.13,1.304,477.93,2.474,0,none,0
3900,Plant_B,L3,M06,day,3.77,B113,19.51,38.0,0.932,4.533,24.33,367.6,8.74,1.269,556.53,2.329,0,none,0
3901,Plant_A,L4,M08,evening,8.26,B061,21.01,53.5,0.896,4.188,14.01,345.3,8.79,1.19,597.62,2.227,0,none,0
3902,Plant_A,L3,M08,evening,9.24,B116,23.91,49.0,1.162,6.337,26.16,311.9,9.74,1.189,522.83,1.912,1,crack,1
3903,Plant_B,L3,M15,evening,8.0,B045,18.23,42.2,0.704,5.082,20.12,310.1,7.18,1.187,541.0,2.058,0,none,0
3904,Plant_B,L1,M10,day,4.48,B014,24.44,55.6,0.738,4.604,15.07,348.6,9.14,1.192,543.0,1.454,0,none,0
3905,Plant_C,L4,M13,evening,7.65,B041,25.81,55.1,0.948,4.888,29.63,386.7,9.49,1.222,605.1,2.498,0,none,0
3906,Plant_B,L1,M08,day,11.35,B120,20.87,25.2,1.294,5.418,28.75,341.1,7.45,1.195,605.92,2.107,0,none,0
3907,Plant_A,L2,M09,day,8.81,B058,18.27,49.5,1.022,5.216,17.34,321.2,9.0,1.14,612.09,1.581,0,none,0
3908,Plant_C,L2,M05,day,4.14,B026,19.18,38.9,1.573,5.642,20.62,344.5,8.42,1.209,562.28,2.392,0,none,0
3909,Plant_C,L1,M06,day,8.61,B075,24.21,62.3,1.427,6.396,32.49,308.7,8.68,1.208,578.85,2.569,0,none,0
3910,Plant_C,L2,M03,day,0.0,B120,25.32,52.8,1.453,4.809,23.74,389.6,7.7,1.251,546.85,3.064,0,none,0
3911,Plant_B,L2,M05,day,7.1,B020,19.91,58.4,0.337,4.88,29.1,359.0,7.24,1.21,555.45,2.441,0,none,0
3912,Plant_C,L1,M01,day,1.41,B032,25.02,56.1,0.785,6.015,19.57,357.4,7.16,1.119,556.85,1.682,0,none,0
3913,Plant_A,L3,M10,evening,1.21,B124,26.55,68.7,2.176,6.062,24.6,371.7,5.46,1.154,518.57,3.442,0,none,0
3914,Plant_C,L2,M04,evening,7.96,B050,21.85,44.9,1.385,4.54,20.34,373.1,9.73,1.244,575.57,2.187,0,none,0
3915,Plant_C,L2,M13,evening,7.59,B071,23.97,68.2,0.763,4.949,14.2,344.7,7.27,1.253,564.91,2.576,0,none,0
3916,Plant_C,L1,M07,day,2.55,B129,23.5,44.9,0.808,4.873,27.3,346.6,10.34,1.171,522.42,1.735,0,none,0
3917,Plant_C,L3,M14,day,2.25,B147,28.75,67.8,0.946,5.151,24.36,365.5,11.06,1.304,492.41,1.76,0,none,0
3918,Plant_B,L2,M17,day,2.0,B100,21.03,38.6,1.198,5.5,18.07,373.5,7.61,1.347,548.17,2.194,0,none,0
3919,Plant_B,L1,M17,day,3.76,B143,21.76,44.2,1.048,6.563,22.84,352.0,9.39,1.339,557.41,1.889,0,none,0
3920,Plant_A,L2,M20,evening,4.34,B026,21.61,49.7,0.497,5.205,32.32,375.5,9.49,1.218,552.38,1.933,0,none,0
3921,Plant_B,L4,M18,day,5.72,B010,22.13,38.5,0.65,5.689,19.45,374.6,8.01,1.137,557.28,2.067,0,none,0
3922,Plant_B,L1,M06,evening,6.74,B112,19.73,23.9,1.409,5.244,22.5,364.3,5.46,1.073,582.1,2.029,0,none,0
3923,Plant_C,L4,M08,evening,6.19,B084,18.15,75.1,1.292,4.979,30.01,395.7,7.57,1.117,582.28,2.887,0,none,0
3924,Plant_B,L3,M01,day,5.83,B068,22.19,44.0,1.053,5.187,22.7,347.0,7.38,1.196,585.0,2.371,0,none,0
3925,Plant_A,L1,M02,evening,7.76,B014,23.71,49.3,0.979,5.991,21.19,403.4,5.07,1.25,572.94,2.536,0,none,0
3926,Plant_B,L3,M19,night,2.43,B064,14.9,48.6,1.29,6.237,25.21,390.6,7.63,1.256,545.94,2.567,0,none,0
3927,Plant_A,L3,M06,night,3.93,B027,21.21,44.2,1.174,4.65,17.54,359.2,7.79,1.198,550.25,2.54,0,none,0
3928,Plant_B,L2,M11,evening,6.79,B013,18.25,62.7,0.544,5.019,10.56,377.1,6.41,1.204,592.17,1.896,0,none,0
3929,Plant_A,L2,M12,day,3.74,B026,29.72,68.0,0.853,4.941,18.74,325.7,7.07,1.081,526.32,2.144,0,none,0
3930,Plant_A,L1,M09,evening,6.7,B060,24.84,31.7,0.58,5.558,12.69,399.4,9.49,1.338,589.31,2.452,0,none,0
3931,Plant_A,L3,M04,day,6.66,B088,21.3,40.4,0.903,4.978,18.38,406.2,9.56,1.171,549.63,1.915,0,none,0
3932,Plant_A,L3,M15,day,1.81,B113,22.46,25.3,0.892,5.682,22.44,441.5,7.81,1.11,554.61,2.253,0,none,0
3933,Plant_A,L2,M01,day,8.44,B054,23.91,43.5,1.639,5.215,14.28,402.9,9.07,1.265,643.0,3.156,0,none,0
3934,Plant_C,L3,M10,night,10.48,B136,23.8,38.1,1.004,5.792,20.96,309.7,10.7,1.234,558.05,2.114,0,none,0
3935,Plant_C,L2,M07,day,8.02,B021,18.55,35.4,1.387,5.098,17.08,327.5,7.61,1.305,597.7,2.07,0,none,0
3936,Plant_A,L1,M06,day,3.62,B113,19.55,45.1,1.812,4.869,26.74,309.4,5.79,1.201,521.16,2.634,0,none,0
3937,Plant_C,L3,M15,day,9.43,B103,28.94,49.5,0.825,5.371,14.95,297.9,6.5,1.272,593.3,1.997,0,none,0
3938,Plant_B,L3,M10,day,9.36,B124,26.52,33.5,0.811,5.586,14.77,388.7,8.3,1.141,587.42,1.974,0,none,0
3939,Plant_B,L1,M08,day,5.54,B013,21.23,43.7,1.288,4.725,28.97,327.8,9.19,1.184,526.55,2.601,0,none,0
3940,Plant_B,L2,M16,day,7.98,B107,24.01,66.0,1.544,5.246,18.95,297.4,9.77,1.129,533.32,2.912,0,none,0
3941,Plant_A,L2,M03,night,4.3,B074,16.73,35.5,1.424,5.542,18.49,312.5,10.62,1.19,535.82,2.351,0,none,0
3942,Plant_B,L3,M06,day,1.15,B107,18.25,60.8,1.397,6.341,19.16,384.3,8.24,1.111,548.63,2.953,0,none,0
3943,Plant_A,L1,M01,night,10.44,B136,22.76,51.3,1.233,4.143,26.8,395.7,9.05,1.206,598.15,2.504,0,none,0
3944,Plant_C,L4,M09,evening,13.69,B075,28.67,55.3,0.829,5.874,27.24,388.9,7.84,1.162,609.7,1.999,0,none,0
3945,Plant_A,L1,M13,evening,4.18,B070,25.94,72.4,0.492,5.166,23.31,370.8,5.36,1.369,546.98,1.861,0,none,0
3946,Plant_A,L4,M17,day,9.04,B032,22.64,60.4,0.555,5.958,24.03,331.0,6.83,1.247,552.62,2.001,0,none,0
3947,Plant_B,L2,M10,day,3.4,B092,18.56,76.7,0.736,5.166,23.66,326.3,5.98,1.197,538.51,2.011,0,none,0
3948,Plant_B,L2,M04,evening,7.61,B011,13.33,15.8,0.496,4.315,15.71,415.2,8.33,1.198,599.79,0.939,0,none,0
3949,Plant_B,L2,M12,night,3.75,B016,24.74,28.0,1.059,4.697,27.43,300.6,6.4,1.276,530.52,2.093,0,none,0
3950,Plant_C,L2,M04,day,9.14,B138,22.46,44.0,0.751,5.804,25.82,364.1,7.53,1.244,610.84,2.361,0,none,0
3951,Plant_A,L4,M03,night,5.05,B116,18.98,51.8,0.889,4.546,20.43,382.7,9.29,1.255,572.4,2.313,0,none,0
3952,Plant_B,L1,M13,evening,0.8,B106,27.1,48.0,0.732,4.897,15.29,366.1,7.16,1.194,544.91,2.449,0,none,0
3953,Plant_A,L1,M09,evening,3.44,B031,20.78,54.2,0.928,4.821,26.84,364.8,10.08,1.197,533.73,2.291,0,none,0
3954,Plant_A,L3,M13,evening,7.67,B065,26.7,44.9,0.846,5.435,20.48,354.2,6.68,1.234,565.75,2.154,0,none,0
3955,Plant_A,L1,M16,night,6.74,B089,14.69,46.7,0.77,5.066,25.53,443.5,9.86,1.245,583.55,1.682,0,none,0
3956,Plant_C,L1,M10,evening,9.05,B069,24.41,24.2,1.357,5.779,24.78,319.4,8.1,1.186,587.44,2.496,0,none,0
3957,Plant_A,L3,M14,day,10.63,B082,22.57,26.4,0.531,6.048,25.42,298.5,7.52,1.113,600.32,1.205,0,none,0
3958,Plant_B,L2,M02,evening,4.3,B109,24.15,39.7,1.3,5.834,23.62,436.9,7.72,1.273,610.91,2.378,0,none,0
3959,Plant_A,L3,M14,day,4.95,B133,10.74,34.2,0.977,5.451,25.26,278.5,8.67,1.138,493.79,1.211,0,none,0
3960,Plant_A,L1,M08,evening,8.71,B006,21.82,20.3,0.618,4.827,24.43,363.7,7.79,1.12,568.18,1.982,0,none,0
3961,Plant_A,L4,M07,day,3.03,B057,24.62,40.9,0.849,4.641,30.05,258.8,7.38,1.149,519.28,2.341,0,none,0
3962,Plant_B,L4,M05,day,4.0,B016,19.85,57.8,0.698,5.255,18.12,384.6,8.85,1.297,559.06,2.444,0,none,0
3963,Plant_A,L2,M09,evening,10.06,B021,16.23,48.6,0.499,5.631,32.18,320.5,7.68,1.176,572.04,2.36,0,none,0
3964,Plant_A,L2,M15,night,7.45,B127,14.91,54.5,1.292,4.565,24.65,371.8,8.03,1.168,528.91,1.952,0,none,0
3965,Plant_A,L1,M02,evening,6.25,B143,31.07,40.5,0.641,5.409,25.55,356.2,10.66,1.171,554.44,2.305,0,none,0
3966,Plant_C,L4,M07,evening,6.02,B002,19.46,44.4,1.51,5.87,17.9,321.4,7.29,1.322,577.05,2.186,0,none,0
3967,Plant_A,L4,M03,day,3.25,B052,25.99,66.4,0.568,5.192,10.0,354.3,8.05,1.183,542.58,2.361,0,none,0
3968,Plant_C,L1,M13,night,6.58,B003,19.79,74.8,1.174,4.974,20.56,382.1,5.55,1.165,510.89,2.909,0,none,0
3969,Plant_C,L3,M07,day,6.14,B123,21.25,45.0,1.51,6.336,27.09,372.9,5.95,1.194,546.35,2.009,0,none,0
3970,Plant_B,L4,M18,day,8.91,B039,23.51,35.1,0.465,5.094,25.99,368.2,8.56,1.197,577.92,2.023,0,none,0
3971,Plant_B,L2,M07,evening,6.51,B110,24.58,34.0,1.804,5.001,29.12,358.7,9.02,1.01,585.54,2.774,0,none,0
3972,Plant_B,L4,M09,evening,5.37,B129,25.59,47.7,0.773,4.511,11.82,429.1,6.93,1.341,606.58,2.531,0,none,0
3973,Plant_A,L2,M03,night,11.91,B052,23.43,38.2,1.557,5.413,25.65,396.8,9.45,1.155,597.07,2.354,0,none,0
3974,Plant_A,L2,M03,night,6.68,B032,13.08,55.4,1.045,5.325,21.63,354.6,7.04,1.221,587.71,2.344,0,none,0
3975,Plant_B,L3,M13,day,9.65,B013,29.8,58.2,1.31,5.458,30.57,358.5,9.24,1.219,570.29,2.555,0,none,0
3976,Plant_A,L2,M20,night,5.23,B020,27.19,44.3,1.01,6.368,20.24,327.3,6.88,1.254,534.65,1.76,0,none,0
3977,Plant_A,L1,M03,night,10.49,B092,26.96,32.3,0.942,5.518,27.06,470.6,8.24,1.247,653.01,2.17,1,crack,1
3978,Plant_A,L1,M03,evening,5.55,B004,28.76,58.0,0.644,5.603,24.73,383.2,8.54,1.202,564.26,2.214,0,none,0
3979,Plant_B,L3,M20,day,1.69,B004,17.81,51.8,0.966,5.607,15.16,333.8,8.49,1.276,564.45,2.423,0,none,0
3980,Plant_A,L2,M14,day,5.41,B023,24.23,36.3,0.484,4.648,17.83,381.8,9.06,1.26,555.17,1.791,0,none,0
3981,Plant_B,L3,M07,night,10.73,B007,20.16,15.0,0.954,5.273,15.4,281.5,8.0,1.169,596.39,1.882,0,none,0
3982,Plant_A,L4,M08,day,7.7,B069,22.33,39.3,0.793,5.032,27.37,370.9,7.89,1.243,587.61,2.193,0,none,0
3983,Plant_B,L3,M04,day,2.31,B059,24.32,45.0,1.231,5.457,29.71,377.2,6.86,1.199,569.31,2.301,0,none,0
3984,Plant_A,L1,M11,day,8.13,B141,24.85,52.2,0.798,3.816,16.04,383.0,7.44,1.141,571.56,1.674,0,none,0
3985,Plant_B,L1,M13,evening,6.27,B007,22.03,52.3,1.189,4.448,25.9,361.1,6.53,1.331,580.21,2.248,0,none,0
3986,Plant_A,L4,M20,evening,7.74,B110,24.48,58.4,0.634,4.762,23.81,326.0,6.86,1.232,538.37,2.273,0,none,0
3987,Plant_B,L4,M02,day,5.55,B038,22.58,46.9,0.994,6.543,33.6,360.2,7.22,1.098,531.55,2.618,0,none,0
3988,Plant_B,L3,M06,day,5.05,B074,22.45,34.9,2.557,5.627,26.75,333.3,8.65,1.255,550.61,3.085,0,none,0
3989,Plant_A,L2,M13,evening,5.9,B001,24.37,40.4,1.25,5.39,27.58,387.4,7.98,1.162,582.61,1.998,0,none,0
3990,Plant_B,L3,M16,day,4.56,B011,16.09,48.4,0.926,4.975,22.67,318.1,5.03,1.155,534.06,2.093,0,none,0
3991,Plant_C,L3,M03,night,5.93,B044,25.1,51.7,1.385,5.106,13.59,317.6,7.79,1.183,552.31,2.237,0,none,0
3992,Plant_A,L2,M12,evening,4.01,B125,22.01,56.2,1.049,5.517,21.48,382.4,7.57,1.173,577.32,2.81,0,none,0
3993,Plant_B,L2,M08,day,4.37,B089,29.94,46.8,0.778,5.76,17.33,344.5,5.68,1.168,543.83,1.784,0,none,0
3994,Plant_A,L3,M03,evening,7.52,B025,18.8,44.6,1.291,4.728,21.17,336.6,8.22,1.317,572.72,2.365,0,none,0
3995,Plant_A,L1,M16,evening,2.35,B025,20.47,52.1,0.851,5.182,18.98,278.9,7.76,1.25,503.89,1.784,0,none,0
3996,Plant_C,L3,M11,day,11.07,B027,29.51,61.0,1.343,5.376,24.3,288.7,7.95,1.164,526.02,2.2,0,none,0
3997,Plant_A,L2,M11,day,3.87,B090,15.29,70.8,0.79,5.196,17.04,348.7,9.25,1.347,554.54,2.271,0,none,0
3998,Plant_A,L3,M03,day,1.12,B018,17.27,45.8,1.004,4.694,30.14,380.7,7.25,1.032,571.08,1.773,0,none,0
3999,Plant_C,L1,M08,day,6.87,B129,25.91,44.8,1.278,5.955,24.04,384.7,5.7,1.155,570.63,3.103,0,none,0
4000,Plant_B,L2,M10,day,6.56,B145,15.68,43.1,0.594,5.452,33.71,331.6,7.25,1.014,560.14,1.671,0,none,0
4001,Plant_A,L1,M16,evening,0.0,B087,18.27,37.6,0.822,6.162,17.46,365.4,7.95,1.167,538.88,2.137,0,none,0
4002,Plant_A,L1,M13,day,7.81,B042,21.2,55.4,0.92,5.875,18.31,379.2,7.93,1.209,592.67,1.764,0,none,0
4003,Plant_B,L3,M13,day,1.24,B053,22.06,44.6,1.277,5.618,23.46,307.1,7.77,1.21,514.89,2.028,0,none,0
4004,Plant_B,L3,M18,evening,5.33,B066,27.02,61.2,0.824,5.021,19.8,405.1,7.97,1.307,553.83,1.995,0,none,0
4005,Plant_A,L3,M01,night,5.18,B030,16.74,36.7,1.332,5.514,31.2,369.8,9.88,1.128,558.7,1.61,0,none,0
4006,Plant_A,L2,M01,evening,2.62,B060,16.81,35.4,0.863,4.926,24.09,347.6,8.61,1.186,492.37,1.692,0,none,0
4007,Plant_B,L1,M20,day,6.06,B066,24.2,25.8,0.6,6.304,24.66,291.5,7.04,1.063,516.4,1.38,0,none,0
4008,Plant_B,L2,M11,evening,9.63,B114,26.71,54.5,0.405,6.249,23.1,324.0,8.02,1.304,541.57,1.813,0,none,0
4009,Plant_A,L1,M20,night,3.12,B060,24.12,37.8,1.36,4.371,25.95,321.3,8.74,1.136,497.21,2.787,0,none,0
4010,Plant_C,L2,M13,day,8.78,B063,20.88,56.1,1.686,4.575,24.3,393.3,8.77,1.193,547.69,2.416,0,none,0
4011,Plant_A,L3,M07,day,9.27,B076,23.92,41.3,1.455,6.352,18.48,368.0,7.26,1.201,604.11,2.54,0,none,0
4012,Plant_B,L2,M11,evening,11.71,B148,21.85,29.7,0.964,5.133,21.64,319.8,8.97,1.189,580.64,1.972,0,none,0
4013,Plant_A,L2,M20,day,2.19,B040,20.13,40.6,0.935,4.817,22.54,356.2,8.19,1.144,549.66,2.702,0,none,0
4014,Plant_B,L1,M07,day,0.0,B080,28.0,55.7,0.48,5.437,27.26,384.9,9.36,1.197,550.19,1.192,0,none,0
4015,Plant_C,L1,M06,day,4.68,B057,18.76,45.7,0.858,5.14,21.05,387.7,9.46,1.158,571.5,2.491,0,none,0
4016,Plant_B,L4,M08,night,2.17,B136,30.71,70.5,1.377,4.377,11.46,347.4,7.15,1.192,581.19,2.488,0,none,0
4017,Plant_A,L4,M19,evening,3.48,B067,16.53,60.5,0.964,6.072,27.37,314.0,9.75,1.221,539.07,1.748,0,none,0
4018,Plant_A,L3,M14,day,11.76,B023,15.11,45.0,1.035,5.24,18.42,310.7,7.67,1.226,591.48,1.648,0,none,0
4019,Plant_B,L1,M18,evening,5.95,B076,20.05,56.4,1.157,4.745,24.42,325.2,7.96,1.295,528.24,1.837,0,none,0
4020,Plant_C,L4,M13,night,6.07,B040,15.23,61.8,1.821,5.405,29.11,328.8,8.61,1.277,525.61,2.458,0,none,0
4021,Plant_B,L3,M01,evening,3.63,B040,24.54,66.3,0.653,5.955,24.39,313.3,8.84,1.184,557.13,2.479,0,none,0
4022,Plant_A,L4,M07,night,4.22,B079,16.73,50.8,1.49,6.625,16.56,395.2,6.48,1.353,573.7,3.026,0,none,0
4023,Plant_B,L1,M09,evening,2.81,B134,14.72,54.3,0.821,4.662,27.49,286.6,7.26,1.153,471.07,2.039,0,none,0
4024,Plant_A,L4,M17,evening,5.51,B027,19.31,55.8,1.393,5.12,23.08,439.5,8.15,1.093,584.21,2.395,0,none,0
4025,Plant_A,L2,M01,day,4.19,B106,20.13,49.5,0.686,4.854,20.55,301.4,9.56,1.103,516.01,2.134,0,none,0
4026,Plant_A,L4,M16,night,2.68,B124,16.32,57.3,1.155,5.072,20.57,376.7,7.43,1.212,546.87,2.055,0,none,0
4027,Plant_A,L4,M01,night,5.62,B049,15.36,46.1,1.769,5.761,17.24,396.4,6.3,1.077,542.14,1.997,0,none,0
